RA|APP|A1310554|1329317|4831317|MD|NT|I|P|03/24/2025|03/24/2025|11/14/2024|02/14/2025||03/24/2025|C||Loren||Russell||Deputy Director|Y|HWY 25|Vandiver|AL|01117|35176|59.4|326.1|59.4|385.5|LTOWER|03/21/2025|2025-ASO-3719-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1310556|1060628|4831320|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|05/23/1999||03/24/2025|A||Edward|G|Roach||VP|Y|2355 US Highway 71 (LA08819-A)|Campti|LA|22069|71411|91.7|53.0|98.1|151.1|GTOWER|02/27/2025|2025-ASW-2394-OE|70/7460-1J|1|4, 8, 13|7|||N|03/24/2025||||||
RA|APP|A1310557|1264564|4831321|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|12/04/2008||03/24/2025|A||Edward|G|Roach||VP|Y|79 Main Rd (ME14807-A)|Eddington|ME|23019|04428|45.7|35.1|46.9|82.0|MTOWER|02/28/2025|2025-ANE-128-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310558|1264564|4831322|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|12/04/2008||03/24/2025|A||Edward|G|Roach||VP|Y|79 Main Rd (ME14807-A)|Eddington|ME|23019|04428|45.7|35.1|46.9|82.0|MTOWER|02/28/2025|2025-ANE-128-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310560|1249374|4831326|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|12/28/2005||03/24/2025|A||Edward|G|Roach||VP|Y|7165 S. Paddington Rd. (UT40434-T)|West Jordan|UT|49035|84084|24.4|1365.2|25.9|1391.1|MTOWER|02/27/2025|2025-ANM-119-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310562|1248937|4831327|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|06/16/2005||03/24/2025|A||Edward|G|Roach||VP|Y|10460 E. Capitol Drive   (AL09905-A)|Lawley|AL|01007|36793|92.0|176.2|93.9|270.1|LTOWER|02/28/2025|2025-ASO-1976-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310563|1248937|4831328|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|06/16/2005||03/24/2025|A||Edward|G|Roach||VP|Y|10460 E. Capitol Drive   (AL09905-A)|Lawley|AL|01007|36793|92.0|176.2|93.9|270.1|LTOWER|02/28/2025|2025-ASO-1976-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310564|1317213|4831330|CA|AU|I|G|03/24/2025|03/24/2025|03/24/2025|||03/24/2025|A||Lucas||Conder||Authorized Representative|Y|IA14 TITONKA - A - 15482129|Titonka|IA|19109|50511|76.2|352.0|78.9|430.9|LTOWER|07/21/2020|2020-ACE-4810-OE|70/7460-1L|1|4, 8, 12|7||||03/24/2025||||||
RA|APP|A1306746||4831331|AM||I|N|03/24/2025|03/24/2025||||03/24/2025|A||Sam||Humeniuk||Vice President|Y|6800 West Price Alley Drive|Rogers|AR|05007|72758|42.7|379.2|45.7|424.9|MTOWER|12/16/2024|2024-ASW-16972-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1310565|1251455|4831332|MD|OC|I|G|03/24/2025|03/24/2025|03/24/2025|03/09/2006||03/24/2025|A||Edward|G|Roach||VP|Y|100 Fitzgerald Lane (VA14498-A)|Crewe|VA|51135|23930|59.7|126.5|60.4|186.9|LTOWER|02/26/2025|2024-AEA-13947-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310566|1251455|4831334|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|03/09/2006||03/24/2025|A||Edward|G|Roach||VP|Y|100 Fitzgerald Lane (VA14498-A)|Crewe|VA|51135|23930|59.7|126.5|60.4|186.9|LTOWER|02/26/2025|2024-AEA-13947-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1307053|1016619|4831340|WD|NT|I|W|03/24/2025|03/24/2025|03/24/2025|01/06/1989||03/24/2025|A||Anthony||Handley||Director of Engineering|Y|US HWY 65 TO SE 35TH ST S|MASON CITY|IA|19033|50401|106.7|360.0|110.9|470.9|LTOWER|10/25/2024|2024-ACE-5356-OE||1|CONTINUE AS IS|9||||03/24/2025||||||
RA|APP|A1310568|1327014|4831342|CA|AU|I|G|03/24/2025|03/24/2025|03/24/2025|||03/24/2025|A||Lucas||Conder||Authorized Representative|Y|20589 390th St  (17001993)|Edgewood|IA|19043|52042|76.2|370.0|79.0|449.0|LTOWER|04/05/2023|2023-ACE-513-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310570|1231569|4831343|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|01/28/2002||03/24/2025|A||Edward|G|Roach||VP|Y|Daugherty Run Road (PA07127-B)|Warren|PA|42123|16365|76.2|582.5|77.4|659.9|LTOWER|02/27/2025|2025-AEA-1694-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310572|1060766|4831345|CA|MD|I|G|03/24/2025|03/24/2025|03/24/2025|12/01/1998||03/24/2025|A||Edward|G|Roach||VP|Y|154 Sayle Avenue (CT00680-S)|Putnam|CT|09015|06260|54.3|144.2|59.7|203.9|MTOWER|03/23/2023|2022-ANE-5858-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1307526|1330221|4831346|AM||I|G|03/25/2025|03/25/2025|03/25/2025|||03/25/2025|A||Anthony||Handley||Director of Engineering|Y|PR-855, KM 0.1, Hato Tejas Ward|Bayamon|PR|72021|00961|51.8|31.1|54.9|86.0|MTOWER|11/13/2017|2017-ASO-21772-OE||1|NONE|1||||03/25/2025||||||
RA|APP|A1310574|1222843|4831348|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|04/06/2001||03/24/2025|A||Edward|G|Roach||VP|Y|2754 W 800 N (IN04743-S)|Lake VIllage|IN|18111|46349|76.2|201.2|77.1|278.3|LTOWER|02/28/2025|2024-AGL-17067-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1302326|1330206|4831349|AM||I|G|03/24/2025|03/24/2025|03/24/2025|||03/24/2025|A||Matthew||Bonfante||Regulatory Compliance Specialist|Y|25029 US 160 MO-5275|Alton|MO|29149|65606|93.0|261.5|94.5|356.0|LTOWER|02/20/2025|2025-ACE-396-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310575|1222843|4831350|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|04/06/2001||03/24/2025|A||Edward|G|Roach||VP|Y|2754 W 800 N (IN04743-S)|Lake VIllage|IN|18111|46349|76.2|201.2|77.1|278.3|LTOWER|02/28/2025|2024-AGL-17067-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1301641|1330207|4831352|AM||I|G|03/24/2025|03/24/2025|03/24/2025|||03/24/2025|A||Matthew||Bonfante||Regulatory Compliance Specialist|Y|2048 Red Ball Road IA-5242|Rockford|IA|19067|50468|76.2|311.0|78.9|389.9|LTOWER|11/06/2024|2024-ACE-5754-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310577|1277623|4831353|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|02/02/2011||03/24/2025|A||Edward|G|Roach||VP|Y|14971 Hwy 139  (AL14348-A)|Ashby|AL|01007|35035|122.2|160.0|126.5|286.5|GTOWER|02/28/2025|2025-ASO-1647-OE|70/7460-1M|1|4, 8, 15|7|||N|03/24/2025||||||
RA|APP|A1310578||4831354|NE||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Benjamin||Wilson||Director, Fleet & Technical Service, IOD|Y|Hwy190 TXDOT gravel yard in the city of Lometa, Lampasas County, Texas|Lometa|TX|48281|76853|107.0|445.0|113.0|558.0|LTOWER||||||7||||03/24/2025||||||
RA|APP|A1310579|1246056|4831355|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|12/15/2004||03/24/2025|A||Edward|G|Roach||VP|Y|1902 S. Graveyard Rd|Paragon|IN|18109|46166|76.2|178.0|82.0|260.0|LTOWER|02/28/2025|2024-AGL-17252-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1303116|1330208|4831358|AM||I|G|03/24/2025|03/24/2025|03/24/2025|||03/24/2025|A||Matthew||Bonfante||Regulatory Compliance Specialist|Y|715 Road & Highway 99|Burchard|NE|31133|68323|76.2|448.7|78.6|527.3|LTOWER|12/16/2024|2024-ACE-6226-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310582|1295296|4831359|MD|OC|I|G|03/24/2025|03/24/2025|03/24/2025|07/24/2015||03/24/2025|A||Edward|G|Roach||VP|Y|45 W Cornett Lane (IN22470-A)|Salem|IN|18175|47167|108.5|267.0|109.7|376.7|GTOWER|03/21/2025|2025-AGL-4181-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310585|1243827|4831363|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|10/02/2004||03/24/2025|A||Edward|G|Roach||VP|Y|12481 Wallace Rd   (LA11181-A)|Bastrop|LA|22067|71220|76.2|41.8|78.6|120.4|LTOWER|02/27/2025|2025-ASW-2201-OE|70/7460-1K|1|4, 6, 12|5|||N|03/24/2025||||||
RA|APP|A1310586|1243827|4831364|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|10/02/2004||03/24/2025|A||Edward|G|Roach||VP|Y|12481 Wallace Rd   (LA11181-A)|Bastrop|LA|22067|71220|76.2|41.8|78.6|120.4|LTOWER|02/27/2025|2025-ASW-2201-OE|70/7460-1K|1|4, 6, 12|5|||N|03/24/2025||||||
RA|APP|A1310587|1213866|4831365|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|07/13/2000||03/24/2025|A||Edward|G|Roach||VP|Y|5442 Sampson Road (GA02875-B)|Young Harris|GA|13281|30582|76.2|601.1|79.2|680.3|LTOWER|03/10/2025|2025-ASO-1982-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310588|1213866|4831367|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|07/13/2000||03/24/2025|A||Edward|G|Roach||VP|Y|5442 Sampson Road (GA02875-B)|Young Harris|GA|13281|30582|76.2|601.1|79.2|680.3|LTOWER|03/10/2025|2025-ASO-1982-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310590|1206868|4831369|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|01/07/2000||03/24/2025|A||Edward|G|Roach||VP|Y|190 Holcomb Rd. (TX21408-A)|Lufkin|TX|48005|75904|73.2|118.0|75.0|193.0|LTOWER|02/27/2025|2025-ASW-1595-OE|70/7460-1J|1|4, 6, 13|5|||N|03/24/2025||||||
RA|APP|A1310592|1210470|4831370|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|06/22/2001||03/24/2025|A||Edward|G|Roach||VP|Y|7305 Campbellton Redwine Road (GA02499-S)|Chattahoochee Hills|GA|13121|30268|60.4|283.5|61.0|344.5|MTOWER|03/10/2025|2025-ASO-1979-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310591|1280899|4831371|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|03/01/1992||03/24/2025|A||Peter||Crane||Regulatory Supervisor|Y|6320 Roswell Road NE|Atlanta|GA|13121|30328|46.3|327.4|51.8|379.2|MTOWER|01/24/2023|2021-ASO-44948-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310593|1280899|4831372|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|03/01/1992||03/24/2025|A||Peter||Crane||Regulatory Supervisor|Y|6320 Roswell Road NE|Atlanta|GA|13121|30328|46.3|327.4|51.8|379.2|MTOWER|01/24/2023|2021-ASO-44948-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310595|1213653|4831374|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|06/30/2000||03/24/2025|A||Edward|G|Roach||VP|Y|635 Potters House Road (GA02442-S)|Jefferson|GA|13157|30549|83.8|258.2|85.0|343.2|LTOWER|03/10/2025|2025-ASO-1978-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310597|1231932|4831377|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|02/12/2002||03/24/2025|A||Edward|G|Roach||VP|Y|1-B Walt Road (& Ware Road) (AL09487-A)|Phenix City|AL|01113|36869|85.6|129.8|88.1|217.9|LTOWER|02/28/2025|2025-ASO-1975-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310598|1220318|4831378|MD|OC|I|G|03/24/2025|03/24/2025|03/24/2025|06/30/2001||03/24/2025|A||Edward|G|Roach||VP|Y|3113 Cherry Palm Drive (FL13623-A)|Tampa|FL|12057|33619|53.3|9.8|54.6|64.4|MTOWER|03/10/2025|2025-ASO-3243-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310599|1231932|4831380|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|02/12/2002||03/24/2025|A||Edward|G|Roach||VP|Y|1-B Walt Road (& Ware Road) (AL09487-A)|Phenix City|AL|01113|36869|85.6|129.8|88.1|217.9|LTOWER|02/28/2025|2025-ASO-1975-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310600|1220318|4831381|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|06/30/2001||03/24/2025|A||Edward|G|Roach||VP|Y|3113 Cherry Palm Drive (FL13623-A)|Tampa|FL|12057|33619|53.3|9.8|54.6|64.4|MTOWER|03/10/2025|2025-ASO-3243-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310601|1247761|4831383|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|02/01/2006||03/24/2025|A||Edward|G|Roach||VP|Y|9875 State Highway 20 E (FL10986-A)|Ponce De Leon|FL|12131|32455|76.5|12.5|79.9|92.4|LTOWER|03/10/2025|2025-ASO-3026-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310602|1247761|4831384|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|02/01/2006||03/24/2025|A||Edward|G|Roach||VP|Y|9875 State Highway 20 E (FL10986-A)|Ponce De Leon|FL|12131|32455|76.5|12.5|79.9|92.4|LTOWER|03/10/2025|2025-ASO-3026-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310603|1269578|4831385|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|07/29/2003||03/24/2025|A||Edward|G|Roach||VP|Y|5155 South Midland Drive (AZ45114-A)|Apache Junction|AZ|04021|85120|21.9|471.5|22.6|494.1|MTOWER|03/10/2025|2025-AWP-2071-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310604|1269578|4831387|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|07/29/2003||03/24/2025|A||Edward|G|Roach||VP|Y|5155 South Midland Drive (AZ45114-A)|Apache Junction|AZ|04021|85120|21.9|471.5|22.6|494.1|MTOWER|03/10/2025|2025-AWP-2071-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310606|1254856|4831390|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|10/31/2006||03/24/2025|A||Edward|G|Roach||VP|Y|1295 N Market St (TX40401-T)|Hearne|TX|48395|77859|83.8|99.1|88.4|187.5|GTOWER|02/27/2025|2025-ASW-1596-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310608|1257943|4831391|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|09/26/2006||03/24/2025|A||Edward|G|Roach||VP|Y|1411 North Grant Ave. (AZ40024-A)|Casa Grande|AZ|04021|85122|33.5|420.3|35.1|455.4|MTOWER|03/10/2025|2025-AWP-2069-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1310609|1329084|4831393|NT|AM|I|G|03/24/2025|03/24/2025|03/24/2025|03/21/2025||03/24/2025|A||Henry||Byrne||FCC Contact|Y|3165 Bruce Drive|Winnemucca|NV|32013|89445|38.1|1333.2|39.6|1372.8|MTOWER|09/27/2024|2024-AWP-8564-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1304908||4831395|AM||I|R|03/24/2025|03/24/2025||||03/25/2025|C||john|E|hargrove|PE|COO|Y|349 Industrial Blvd|Comanche|TX|48093|76442|30.5|427.6|30.5|458.1|LTOWER|12/02/2024|2024-ASW-16208-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1310539|1017971|4831396|WD|OC|I|W|03/24/2025|03/24/2025|03/24/2025|01/01/1980||03/24/2025|A||Matthew||Bonfante||Regulatory Compliance Specialist|Y|HWY 33|MONTPELIER|VA|51085|23192|73.8|102.4|73.8|176.2|LTOWER|07/10/2018|2018-AEA-7968-OE||1|CONTINUE AS IS|9|||N|03/24/2025||||||
RA|APP|A1306309|1330220|4831397|AM||I|G|03/24/2025|03/24/2025|03/25/2025|||03/25/2025|A||Kris||Christenson||Navigations Systems Radio Engineer|Y|Lac Qui Parle County Airport|Madison|MN|27073|56256|9.1|329.8|11.3|341.1|LTOWER|10/10/2024|2024-AGL-156-NR||4|1, 2|9| |||03/24/2025||||||
RA|APP|A1310611|1220524|4831398|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|12/08/2000||03/24/2025|A||Edward|G|Roach||VP|Y|6430 Old Naylor Rd. (GA02891-B)|Naylor|GA|13185|31641|76.2|57.3|77.7|135.0|LTOWER|03/10/2025|2025-ASO-1983-OE||4|A1, H, 3, 11, 21, 23|7|||N|03/24/2025||||||
RA|APP|A1310612|1012056|4831399|NT|OC|I|G|03/24/2025|03/24/2025|03/24/2025|09/11/2001||03/24/2025|A||Lisa||Ray||Partner|Y|0.58 KM EAST OF US 158|MAMIE|NC|37053|27966|303.8|2.4|317.3|319.7|GTOWER|07/06/2018|2018-ASO-5963-OE|70/7460-1L|1|4, 9, 12|8|||N|03/24/2025||||||
RA|APP|A1306316|1330223|4831401|AM||I|G|03/24/2025|03/24/2025|03/25/2025|||03/25/2025|A||Kris||Christenson||Navigations Systems Radio Engineer|Y|Orr Regional Airport|Orr|MN|27137|55771|9.1|408.7|11.3|420.0|LTOWER|07/18/2024|2024-AGL-121-NR||4|1, 2|9| |||03/24/2025||||||
RA|APP|A1310613||4831403|NE||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Jacqui||Castrichini||Environmental Scientist III|Y|135 Mill Circle|Royston|GA|13147|30662|91.4|258.5|93.3|351.8|LTOWER|||70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310476|1237308|4831405|WD|NT|I|W|03/24/2025|03/24/2025|03/24/2025|07/31/2003||03/24/2025|A||Edward|G|Roach||VP|Y|6555 Barren Trail (PA12100-A-1)|Wayne Township|PA|42087|10766|91.4|700.4|97.2|797.6|LTOWER|03/12/2025|2025-AEA-1279-OE||1|CONTINUE AS IS|7|||N|03/24/2025||||||
RA|APP|A1302513|1330226|4831406|AM||I|G|03/24/2025|03/24/2025|03/25/2025|||03/25/2025|A||Kris||Christenson||Navigations Systems Radio Engineer|Y|Crookston Municipal Airport|Crookston|MN|27119|56716|9.1|271.8|11.2|283.0|LTOWER|06/12/2024|2024-AGL-85-NR||4|1, 2|9| |||03/24/2025||||||
RA|APP|A1310477|1237308|4831408|WD|NT|I|W|03/24/2025|03/24/2025|03/24/2025|07/31/2003||03/24/2025|A||Edward|G|Roach||VP|Y|6555 Barren Trail (PA12100-A-1)|Wayne Township|PA|42087|10766|91.4|700.4|97.2|797.6|LTOWER|03/12/2025|2025-AEA-1279-OE||1|CONTINUE AS IS|7|||N|03/24/2025||||||
RA|APP|A1310614|1237308|4831409|MD|NT|I|G|03/24/2025|03/24/2025|03/25/2025|07/31/2003||03/25/2025|A||Edward|G|Roach||VP|Y|6555 Barren Trail (PA12100-A-1)|Wayne Township|PA|42087|17066|91.4|700.4|97.2|797.6|LTOWER|03/12/2025|2025-AEA-1279-OE||4|A1, H, 3, 11, 21, 23|7|||N|03/24/2025||||||
RA|APP|A1310615|1217599|4831411|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|04/15/1999||03/24/2025|A||Wilmsky||Bonheur||FAA/FCC Coordinator|Y|4105-H LUELLA AVE.  (Deer Park 1 #309189)|DEER PARK|TX|48201|77536|44.8|8.5|48.4|56.9|MTOWER|03/17/2025|2025-ASW-2155-OE||1|NONE|1|||N|03/24/2025||||||
RA|APP|A1307958||4831416|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Matthew||Bonfante||Regulatory Compliance Specialist|Y|15 One-Half Street|Maple Grove|WI|55005|54812|77.7|391.4|80.8|472.2|LTOWER|03/07/2025|2025-AGL-2264-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1310618|1328413|4831417|NT|AM|I|G|03/24/2025|03/24/2025|03/24/2025|03/11/2025||03/24/2025|A||Lucas||Conder||Authorized Representative|Y|307 S Governor  (17215628)|Iowa City|IA|19103|52240|7.7|216.4|9.1|225.5|MTOWER|04/12/2024|2024-ACE-1137-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1310619|1017971|4831419|MD|OC|I|G|03/24/2025|03/24/2025|03/25/2025|01/01/1980||03/25/2025|A||Richard||Hickey||Director - Regulatory Compliance|Y|HWY 33|MONTPELIER|VA|51085|23192|73.3|102.4|74.4|176.8|LTOWER|07/10/2018|2018-AEA-7968-OE||4|1, 3, 11, 21|9|||N|03/24/2025||||||
RA|APP|A1305221||4831425|WD||I|W|03/24/2025|03/24/2025|03/24/2025|||03/24/2025|A||Delana||Gilmore||Senior Project Manager|Y|M 18 S.|Beaverton|MI|26051|48612|59.4|220.1|60.7|280.8|MTOWER||||||7||||03/24/2025||||||
RA|APP|A1310621||4831426|NE||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Delana||Gilmore||Senior Project Manager|Y|M 18 S|Beaverton|MI|26051|48612|59.4|220.1|60.7|280.8|MTOWER||||||7||||03/24/2025||||||
RA|APP|A1303351||4831427|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Henry||Byrne||FCC Contact|Y|Coast Range Road|Tillamook|OR|41057|97141|59.4|684.6|60.7|745.3|LTOWER|01/31/2025|2024-ANM-7074-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1306524||4831428|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Delana||Gilmore||Senior Project Manager|Y|Off Catlin Road|Columbiaville|MI|26087|48421|59.4|238.3|60.7|299.0|MTOWER||||||7||||03/24/2025||||||
RA|APP|A1310622|1313923|4831430|DI|NT|I|G|03/24/2025|03/24/2025|03/24/2025|01/01/2006|03/24/2025|03/24/2025|A||Christine||Cooper||Operations Supervisor|Y|Hwy 131 and Lower Ridge Road|Ontario|WI|55123|54651|30.5|377.6|30.5|408.1|GTOWER|02/21/2020|2019-AGL-21269-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1310623|1005490|4831431|MD|AU|I|G|03/24/2025|03/24/2025|03/24/2025|10/09/1997||03/24/2025|A||Jessica||Dunk||Assistant Secretary-Compliance|Y|7351 EAST ABC LANE|COLUMBIA|MO|29019|65202|80.5|262.7|83.5|346.2|GTOWER|03/20/2025|2025-ACE-1190-OE|70/7460-1J|1|4, 6, 13|5|||N|03/24/2025||||||
RA|APP|A1310625|1317051|4831433|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|11/09/2021||03/24/2025|A||Lucas||Conder||Authorized Representative|Y|Curry Ford Road   (15476543)|Orlando|FL|12095|32807|12.1|34.4|14.3|48.7|POLE|03/21/2025|2025-ASO-3909-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1282850||4831434|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Matthew||Bonfante||Regulatory Compliance Specialist|Y|Dubose Street AL-5383|Mobile|AL|01097|36617|48.8|7.2|52.1|59.3|MTOWER|07/22/2024|2024-ASO-9391-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1291639||4831436|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Matthew||Bonfante||Regulatory Compliance Specialist|Y|19570 Blueberry Lane AL-5379|Silverhill|AL|01003|36576|76.2|36.6|79.2|115.8|LTOWER|10/03/2024|2024-ASO-15152-OE|70/7460-1M|1|4, 8, 15|7||||03/24/2025||||||
RA|APP|A1308973||4831442|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Cory||Johnson||Architectural Historian / EBI Consulting|Y|87-10 Northern Boulevard|Queens|NY|36081|11372|10.1|22.6|10.1|32.7|POLE|12/11/2023|2023-AEA-7936-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1308991||4831443|AM||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Cory||Johnson||Architectural Historian / EBI Consulting|Y|147-14 HILLSIDE AVENUE|Queens|NY|36081|11435|10.1|19.2|10.1|29.3|POLE|11/16/2023|2023-AEA-7938-OE||1|NONE|1||||03/24/2025||||||
RA|APP|A1310627||4831444|NE||I|P|03/24/2025|03/24/2025||||03/24/2025|C||Jenny||Knopf||Sr. Director, Legal Affairs (BS)|Y|5300 W Spring Moutain Rd (VG08231A)|Las Vegas|NV|32003|89191|16.8|691.6|16.8|708.4|BANT||||||1||||03/24/2025||||||
RA|APP|A1306642|1330244|4831445|AM||I|G|03/27/2025|03/27/2025|03/27/2025|||03/27/2025|A||Jessica||Dunk||Assistant Secretary-Compliance|Y|Off Logan Road|Clanton|AL|01021|35045|59.4|189.0|60.4|249.4|MTOWER|01/30/2025|2024-ASO-23463-OE|70/7460-1M|1|4, 8, 15|7||||03/27/2025||||||
RA|APP|A1310629|1230431|4831448|NT|MD|I|G|03/24/2025|03/24/2025|03/24/2025|10/29/2001||03/24/2025|A||Edward|G|Roach||VP|Y|1226 Laurel Knob Rd (NC05473-S)|Cashiers|NC|37099|28717|83.8|1182.0|85.6|1267.6|LTOWER|03/13/2025|2025-ASO-3463-OE|70/7460-1K|1|4, 8, 12|7|||N|03/24/2025||||||
RA|APP|A1310689|1224038|4831449|AU|NT|I|G|03/25/2025|03/25/2025|03/25/2025|06/13/2003||03/25/2025|A||Curtis||Aldstadt||Treasurer|Y|Mt. Horeb Road|Bridgewater Township|NJ|34035|08836|94.0|179.8|97.8|277.6|GTOWER|09/18/2023|2022-AEA-14595-OE|70/7460-1K|1|4, 6, 12|5|||N|03/25/2025||||||
RA|APP|A1310630|1288242|4831450|MD|NT|I|G|03/24/2025|03/24/2025|03/24/2025|01/05/2014||03/24/2025|A||Edward|G|Roach||VP|Y|8330 Barber Hill Rd (NY12527-S)|Rushford|NY|36003|14717|99.1|609.6|100.3|709.9|GTOWER|03/14/2025|2025-AEA-1695-OE|70/7460-1K|1|4, 8, 12|7||||03/24/2025||||||
RA|APP|A1310690|1055826|4831453|AU|AU|I|G|03/25/2025|03/25/2025|03/25/2025|01/01/1977||03/25/2025|A||Curtis||Aldstadt||Treasurer|Y|8150 KING ST|WESTMINSTER|CO|08001|80031|0.9|1690.1|84.4|1774.5||10/27/1998|98-ANM-0932-OE|70/7460-1J|1|3, 4, 5, 13|9|||N|03/25/2025||||||
